Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","144","Sri Lanka","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","11248.892","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","17138.554","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3945.488","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10368.969","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","5219.047","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","5149.922","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1216.924","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","752","Suède","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","8904.762","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","8638.613","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","4286.005","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","4352.609","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2261.695","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","756","Suisse","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","6408.84","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","607.065","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","302.656","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","304.409","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","195.577","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","740","Suriname","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","382.175","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","9543.207","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","4801.489","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","4741.717","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","6868.973","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","762","Tadjikistan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2606.273","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","16644.701","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","8355.035","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","8289.666","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","12454.833","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Tchad","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3830.26","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10530.953","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","5187.485","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","5343.468","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2758.156","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","203","Tchéquie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","7875.268","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","71475.664","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","34769.467","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","36706.197","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","33712.543","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","764","Thaïlande","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","35698.325","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1299.995","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","662.972","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","637.023","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","948.751","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","626","Timor-Leste","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","432.649","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","8442.58","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","4243.063","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","4199.517","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","4795.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","768","Togo","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3588.464","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","0.912","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","0.915","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","772","Tokélaou","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1.357","X","Ciffre de sources internationales",""
